L. psoas major,27.88145593342498
R. psoas major,29.597026353614996
L. iliacus,22.93676801172314
R. iliacus,23.5776473313415
L. gluteus medius,18.75732827707104
R. gluteus medius,18.61589547248783
L. gluteus maximus,26.268847685795702
R. gluteus maximus,26.63131397618008
L. gluteus minimus,11.230991878625035
R. gluteus minimus,12.46384527804869
L. piriformis,6.249599838256836
R. piriformis,5.8630499064922335
L. external rotators,5.468399858474731
R. external rotators,5.858999848365784
L. quadratus femoris,6.572553280567499
R. quadratus femoris,7.241661735916333
L. obturator internus,6.038738571772045
R. obturator internus,6.085284709877142
L. obturator externus,7.811999797821045
R. obturator externus,7.226099812984467
L. pectineus,10.860460127798856
R. pectineus,11.010295807649111
L. tensor fasciae latae,15.657890314144325
R. tensor fasciae latae,15.087622985160426
L. rectus femoris,31.985270625290116
R. rectus femoris,32.4755121691637
L. vastus lateralis,35.19327427572437
R. vastus lateralis,34.013670206526555
L. vastus intermedius,31.610976728424397
R. vastus intermedius,27.644774919309185
L. vastus medialis,32.163483716144256
R. vastus medialis,30.794230628475255
L. sartorius,45.842544267615054
R. sartorius,45.7631345056601
L. adductor brevis,12.689500720711987
R. adductor brevis,13.142314005666965
L. adductor magnus,28.04678878208705
R. adductor magnus,28.4472468949949
L. adductor longus,18.978024008280478
R. adductor longus,18.814832022353286
L. gracilis,29.158839711590087
R. gracilis,29.14642287560606
L. semitendinosus,29.403502278205224
R. semitendinosus,29.894023539240504
L. semimembranosus,27.8059976771744
R. semimembranosus,27.33835273612558
L. biceps femoris: long head,26.096759040172003
R. biceps femoris: long head,25.719948268090242
L. biceps femoris: short head,22.4969414091014
R. biceps femoris: short head,22.46560695816698
L. popliteus,6.00543912734611
R. popliteus,6.0683548726059175
L. gastrocnemius (medial head),26.081237453190248
R. gastrocnemius (medial head),24.572177694873584
L. gastrocnemius (lateral head),23.96033327782642
R. gastrocnemius (lateral head),23.464595838936212
L. soleus,29.70044482288261
R. soleus,29.040561335284245
L. tibialis anterior,28.5133913976357
R. tibialis anterior,27.55919728479344
L. phalangeal extensors,33.152800203576774
R. phalangeal extensors,32.98990828027265
L. fibulari,33.34654005696834
R. fibulari,32.92286310055712
L. tibialis posterior,27.643798239573577
R. tibialis posterior,26.768160270044756
L. flexor digitorum longus,18.93220299318812
R. flexor digitorum longus,16.289810050302858
L. flexor hallucis longus,17.465663546259464
R. flexor hallucis longus,16.409173716254607
