L. psoas major,33.374479372076664
R. psoas major,34.508238758099154
L. iliacus,25.109829013199423
R. iliacus,26.067370280870342
L. gluteus medius,20.77411806238859
R. gluteus medius,21.168283816496228
L. gluteus maximus,27.23872693406304
R. gluteus maximus,29.333001532931643
L. gluteus minimus,13.609080474940603
R. gluteus minimus,13.601251754079058
L. piriformis,6.1130499064922335
R. piriformis,6.503649896383285
L. external rotators,7.030799818038941
R. external rotators,7.421399807929992
L. quadratus femoris,6.900709701363115
R. quadratus femoris,6.486348778205799
L. obturator internus,8.163537328202143
R. obturator internus,8.296280219307663
L. obturator externus,8.983799767494201
R. obturator externus,8.202599787712098
L. pectineus,11.353769638841376
R. pectineus,11.739300782315183
L. tensor fasciae latae,16.005313868507862
R. tensor fasciae latae,16.339729904430833
L. rectus femoris,32.48601634233012
R. rectus femoris,32.62642075146816
L. vastus lateralis,36.97279272536336
R. vastus lateralis,37.81541264065282
L. vastus intermedius,33.69510963677814
R. vastus intermedius,34.553797257407446
L. vastus medialis,33.41100528141057
R. vastus medialis,33.75285579800788
L. sartorius,52.81184760218664
R. sartorius,52.98824786632768
L. adductor brevis,13.456632967804964
R. adductor brevis,13.469348965412308
L. adductor magnus,35.47924265577609
R. adductor magnus,36.49558071831858
L. adductor longus,20.918255632686993
R. adductor longus,20.748361944593626
L. gracilis,34.08960430816669
R. gracilis,33.85509735724363
L. semitendinosus,34.6236130770987
R. semitendinosus,34.699446517859386
L. semimembranosus,27.638353627138553
R. semimembranosus,27.13114688898879
L. biceps femoris: long head,28.414038552778027
R. biceps femoris: long head,30.621651229511627
L. biceps femoris: short head,25.34440523011754
R. biceps femoris: short head,24.973245702519815
L. popliteus,8.007397631287942
R. popliteus,8.660005150801071
L. gastrocnemius (medial head),26.512493789488566
R. gastrocnemius (medial head),28.32167298095701
L. gastrocnemius (lateral head),22.616984411610595
R. gastrocnemius (lateral head),22.962416125430572
L. soleus,31.334573306523776
R. soleus,33.04392197739412
L. tibialis anterior,28.744477487207625
R. tibialis anterior,28.846481493396986
L. phalangeal extensors,35.07869658204358
R. phalangeal extensors,35.073337814346374
L. fibulari,34.73998749472353
R. fibulari,36.074882045597114
L. tibialis posterior,30.425947446045605
R. tibialis posterior,30.498122441356333
L. flexor digitorum longus,23.55961045600494
R. flexor digitorum longus,24.255561371939777
L. flexor hallucis longus,22.96655534811935
R. flexor hallucis longus,21.49530738818745
