L. psoas major,32.70853804249384
R. psoas major,33.53830781779001
L. iliacus,23.860970742824502
R. iliacus,25.73267137412173
L. gluteus medius,21.490709141729816
R. gluteus medius,19.541960534670775
L. gluteus maximus,29.476159414138852
R. gluteus maximus,29.472637870410743
L. gluteus minimus,13.752381183278274
R. gluteus minimus,12.693946737427037
L. piriformis,6.1559998989105225
R. piriformis,6.05834990143776
L. external rotators,7.030799818038941
R. external rotators,6.444899833202362
L. quadratus femoris,6.16205381146766
R. quadratus femoris,6.860585925290569
L. obturator internus,6.64642028438343
R. obturator internus,6.508449353891867
L. obturator externus,8.788499772548676
R. obturator externus,8.202599787712098
L. pectineus,11.225495902049213
R. pectineus,11.379910250172106
L. tensor fasciae latae,15.193190991617723
R. tensor fasciae latae,17.093633306466334
L. rectus femoris,30.961864544906724
R. rectus femoris,30.71104367325308
L. vastus lateralis,34.09257953630965
R. vastus lateralis,34.83203269000334
L. vastus intermedius,27.38830309517873
R. vastus intermedius,26.29211066137983
L. vastus medialis,30.080361129303935
R. vastus medialis,30.96377426783195
L. sartorius,46.3174561488987
R. sartorius,46.5972161091672
L. adductor brevis,13.606617065879206
R. adductor brevis,13.863124507107674
L. adductor magnus,32.18117736275525
R. adductor magnus,30.559670243318852
L. adductor longus,19.75027051390132
R. adductor longus,19.439414708578727
L. gracilis,29.602004874426378
R. gracilis,29.654611575133963
L. semitendinosus,25.332731965728122
R. semitendinosus,26.021403088903025
L. semimembranosus,24.422448081298953
R. semimembranosus,23.289523731613574
L. biceps femoris: long head,30.375412563529153
R. biceps femoris: long head,31.578433255342652
L. biceps femoris: short head,19.69303486561887
R. biceps femoris: short head,21.66727359143616
L. popliteus,6.884854426826797
R. popliteus,7.367837652287489
L. gastrocnemius (medial head),24.463801397105684
R. gastrocnemius (medial head),25.683016054354862
L. gastrocnemius (lateral head),23.04504835690232
R. gastrocnemius (lateral head),22.063731776184653
L. soleus,30.672723844714646
R. soleus,30.53561935746992
L. tibialis anterior,27.363135652730534
R. tibialis anterior,27.905762482316312
L. phalangeal extensors,32.65995958834718
R. phalangeal extensors,32.951002533207586
L. fibulari,31.904310847994697
R. fibulari,32.48746248593517
L. tibialis posterior,27.154816334526505
R. tibialis posterior,25.108441199550665
L. flexor digitorum longus,21.118119769910724
R. flexor digitorum longus,16.414615387021776
L. flexor hallucis longus,18.945790401751193
R. flexor hallucis longus,19.431332399104804
